frame,2d,3d
-7.490683484954185900e-03,9.974984999999996216e-01,9.975079999999998392e-01
-4.494410090972511540e-03,9.974950000000003536e-01,9.975003333333335442e-01
-1.498136696990837180e-03,9.974911666666663734e-01,9.975059999999997817e-01
1.498136696990837180e-03,9.974871666666662584e-01,9.975169999999998760e-01
4.494410090972511540e-03,9.974906666666659705e-01,9.975118333333333753e-01
7.490683484954185900e-03,9.974910000000000165e-01,9.975090000000000900e-01
1.048695687893586026e-02,9.974899999999998768e-01,9.975158333333337124e-01
1.348323027291753462e-02,9.974828333333334296e-01,9.975044999999994610e-01
1.647950366689920898e-02,9.974751666666669125e-01,9.975055000000003780e-01
1.947577706088088334e-02,9.974746666666666206e-01,9.975068333333326764e-01
2.247205045486255770e-02,9.974730000000000540e-01,9.975039999999998352e-01
2.546832384884423206e-02,9.974711666666667975e-01,9.975149999999994854e-01
2.846459724282590642e-02,9.974608333333335741e-01,9.975199999999998512e-01
3.146087063680758078e-02,9.974718333333333353e-01,9.975276666666667014e-01
3.445714403078925514e-02,9.974735000000005680e-01,9.975295000000002910e-01
3.745341742477092950e-02,9.974831666666664765e-01,9.975048333333336181e-01
4.044969081875260386e-02,9.974875000000004155e-01,9.975138333333337659e-01
4.344596421273427822e-02,9.974961666666665172e-01,9.975118333333334864e-01
4.644223760671595258e-02,9.975036666666665663e-01,9.975036666666667884e-01
4.943851100069762694e-02,9.975226666666664466e-01,9.974955000000005345e-01
5.243478439467930130e-02,9.975293333333336010e-01,9.974863333333329196e-01
5.543105778866119770e-02,9.975280000000001923e-01,9.974813333333333309e-01
5.842733118264287207e-02,9.975443333333331442e-01,9.974871666666663694e-01
6.142360457662454643e-02,9.975423333333334197e-01,9.975006666666669242e-01
6.441987797060622079e-02,9.975523333333334852e-01,9.975016666666666199e-01
6.741615136458789515e-02,9.975603333333332712e-01,9.975093333333331369e-01
7.041242475856956951e-02,9.975573333333329629e-01,9.975056666666670679e-01
7.340869815255124387e-02,9.975628333333332876e-01,9.974994999999999834e-01
7.640497154653291823e-02,9.975638333333333163e-01,9.975096666666666279e-01
7.940124494051459259e-02,9.975566666666666471e-01,9.975190000000000445e-01
8.239751833449626695e-02,9.975665000000000227e-01,9.975096666666664058e-01
8.539379172847794131e-02,9.975718333333334353e-01,9.975163333333333382e-01
8.839006512245961567e-02,9.975581666666665237e-01,9.975323333333334652e-01
9.138633851644129003e-02,9.975585000000001257e-01,9.975373333333336090e-01
9.438261191042296439e-02,9.975563333333331562e-01,9.975308333333330335e-01
9.737888530440463875e-02,9.975456666666663308e-01,9.975323333333335762e-01
1.003751586983863131e-01,9.975346666666665696e-01,9.975263333333334037e-01
1.033714320923679875e-01,9.975244999999994810e-01,9.975243333333330131e-01
1.063677054863496618e-01,9.975253333333333750e-01,9.975244999999993700e-01
1.093639788803313362e-01,9.975358333333329552e-01,9.975223333333331777e-01
1.123602522743130105e-01,9.975263333333330706e-01,9.974984999999999546e-01
1.153565256682946849e-01,9.975270000000000525e-01,9.975011666666665500e-01
1.183527990622763593e-01,9.975323333333336873e-01,9.974960000000006044e-01
1.213490724562580336e-01,9.975243333333334572e-01,9.974953333333334005e-01
1.243453458502397080e-01,9.975243333333332352e-01,9.974798333333332323e-01
1.273416192442213823e-01,9.975168333333335191e-01,9.974791666666666945e-01
1.303378926382030567e-01,9.975241666666664342e-01,9.974846666666670192e-01
1.333341660321847311e-01,9.975148333333330175e-01,9.974940000000001028e-01
1.363304394261664054e-01,9.975178333333335479e-01,9.974911666666669285e-01
1.393267128201480798e-01,9.975123333333332232e-01,9.974903333333331457e-01
1.423229862141297541e-01,9.975114999999997734e-01,9.975006666666665911e-01
1.453192596081114285e-01,9.975118333333329312e-01,9.974989999999996915e-01
1.483155330020931029e-01,9.975151666666662864e-01,9.974873333333337255e-01
1.513118063960747772e-01,9.975229999999997155e-01,9.974819999999996467e-01
1.543080797900566736e-01,9.975381666666666147e-01,9.974908333333334376e-01
1.573043531840383480e-01,9.975436666666664953e-01,9.974773333333335490e-01
1.603006265780200224e-01,9.975496666666666679e-01,9.974878333333331293e-01
1.632968999720016967e-01,9.975496666666667789e-01,9.974911666666669285e-01
1.662931733659833711e-01,9.975563333333336002e-01,9.974911666666664845e-01
1.692894467599650454e-01,9.975538333333328067e-01,9.974958333333331373e-01
1.722857201539467198e-01,9.975636666666670704e-01,9.975091666666665580e-01
1.752819935479283942e-01,9.975643333333328311e-01,9.975111666666669485e-01
1.782782669419100685e-01,9.975821666666664367e-01,9.975149999999999295e-01
1.812745403358917429e-01,9.975706666666662725e-01,9.975088333333330670e-01
1.842708137298734172e-01,9.975676666666660752e-01,9.975071666666665005e-01
1.872670871238550916e-01,9.975728333333331310e-01,9.975128333333331820e-01
1.902633605178367660e-01,9.975623333333332177e-01,9.975075000000003245e-01
1.932596339118184403e-01,9.975569999999996940e-01,9.975020000000005549e-01
1.962559073058001147e-01,9.975509999999998545e-01,9.974995000000004275e-01
1.992521806997817890e-01,9.975531666666662689e-01,9.975058333333336469e-01
2.022484540937634634e-01,9.975463333333326466e-01,9.975000000000001643e-01
2.052447274877451378e-01,9.975495000000000889e-01,9.974823333333334707e-01
2.082410008817268121e-01,9.975543333333334317e-01,9.974960000000000493e-01
2.112372742757084865e-01,9.975644999999999651e-01,9.974905000000001687e-01
2.142335476696901608e-01,9.975663333333332217e-01,9.974931666666664309e-01
2.172298210636718352e-01,9.975806666666663380e-01,9.974850000000000660e-01
2.202260944576535096e-01,9.975768333333332460e-01,9.974776666666668179e-01
2.232223678516351839e-01,9.975738333333337149e-01,9.974793333333337175e-01
2.262186412456168583e-01,9.975684999999996361e-01,9.974763333333335202e-01
2.292149146395985326e-01,9.975843333333325180e-01,9.974831666666662544e-01
2.322111880335802070e-01,9.975765000000004212e-01,9.974894999999999179e-01
2.352074614275618814e-01,9.975923333333333032e-01,9.974883333333335322e-01
2.382037348215435557e-01,9.976008333333330480e-01,9.974816666666668219e-01
2.412000082155252301e-01,9.976078333333331383e-01,9.974743333333333517e-01
2.441962816095069044e-01,9.976048333333331630e-01,9.974843333333329731e-01
2.471925550034888008e-01,9.976005000000002232e-01,9.974715000000000664e-01
2.501888283974704752e-01,9.976038333333333563e-01,9.974806666666661270e-01
2.531851017914521496e-01,9.976094999999999269e-01,9.974683333333334012e-01
2.561813751854338239e-01,9.976218333333330968e-01,9.974683333333335122e-01
2.591776485794154983e-01,9.976161666666667482e-01,9.974685000000000912e-01
2.621739219733971726e-01,9.976141666666668018e-01,9.974720000000000253e-01
2.651701953673788470e-01,9.976124999999999021e-01,9.974771666666664149e-01
2.681664687613605214e-01,9.976178333333333148e-01,9.974699999999996347e-01
2.711627421553421957e-01,9.976263333333336147e-01,9.974773333333331049e-01
2.741590155493238701e-01,9.976174999999994908e-01,9.974798333333328992e-01
2.771552889433055444e-01,9.976271666666670646e-01,9.974761666666663862e-01
2.801515623372872188e-01,9.976198333333332613e-01,9.974790000000002266e-01
2.831478357312688932e-01,9.976198333333329282e-01,9.974783333333336888e-01
2.861441091252505675e-01,9.976130000000000830e-01,9.974871666666668135e-01
2.891403825192322419e-01,9.976169999999998650e-01,9.974858333333339599e-01
2.921366559132139162e-01,9.976244999999995811e-01,9.974876666666667724e-01
2.951329293071955906e-01,9.976224999999999676e-01,9.974948333333333306e-01
2.981292027011772650e-01,9.976184999999999636e-01,9.974905000000001687e-01
3.011254760951589393e-01,9.976274999999997783e-01,9.975005000000004562e-01
3.041217494891406137e-01,9.976185000000001857e-01,9.975098333333333178e-01
3.071180228831222880e-01,9.976176666666666248e-01,9.975199999999995182e-01
3.101142962771039624e-01,9.976286666666667191e-01,9.975188333333331325e-01
3.131105696710856368e-01,9.976353333333334295e-01,9.975181666666662617e-01
3.161068430650673111e-01,9.976224999999999676e-01,9.975116666666664633e-01
3.191031164590489855e-01,9.976216666666667399e-01,9.975198333333330503e-01
3.220993898530306598e-01,9.976249999999999840e-01,9.975206666666669442e-01
3.250956632470123342e-01,9.976226666666666576e-01,9.975200000000002953e-01
3.280919366409940086e-01,9.976201666666668633e-01,9.975136666666666319e-01
3.310882100349756829e-01,9.976361666666672123e-01,9.975011666666669941e-01
3.340844834289573573e-01,9.976374999999995108e-01,9.975013333333334620e-01
3.370807568229390316e-01,9.976396666666658142e-01,9.975088333333332891e-01
3.400770302169207060e-01,9.976434999999997943e-01,9.975004999999994570e-01
3.430733036109023804e-01,9.976416666666669819e-01,9.975038333333333673e-01
3.460695770048842768e-01,9.976446666666664020e-01,9.975059999999998928e-01
3.490658503988659511e-01,9.976418333333324506e-01,9.974996666666660072e-01
3.520621237928476255e-01,9.976449999999996709e-01,9.974956666666666694e-01
3.550583971868292998e-01,9.976610000000002421e-01,9.974941666666664597e-01
3.580546705808109742e-01,9.976603333333337043e-01,9.974885000000001112e-01
3.610509439747926486e-01,9.976583333333332027e-01,9.975015000000003740e-01
3.640472173687743229e-01,9.976571666666669280e-01,9.974980000000004399e-01
3.670434907627559973e-01,9.976715000000003775e-01,9.974939999999994367e-01
3.700397641567376716e-01,9.976673333333334615e-01,9.974928333333333841e-01
3.730360375507193460e-01,9.976811666666665079e-01,9.975000000000001643e-01
3.760323109447010204e-01,9.976766666666667671e-01,9.974951666666665995e-01
3.790285843386826947e-01,9.976706666666664836e-01,9.974979999999999958e-01
3.820248577326643691e-01,9.976721666666665822e-01,9.975008333333335031e-01
3.850211311266460434e-01,9.976740000000000608e-01,9.974931666666665420e-01
3.880174045206277178e-01,9.976674999999993743e-01,9.974874999999999714e-01
3.910136779146093922e-01,9.976599999999999913e-01,9.974863333333331417e-01
3.940099513085910665e-01,9.976625000000000076e-01,9.974925000000000042e-01
3.970062247025727409e-01,9.976671666666664384e-01,9.975046666666664841e-01
4.000024980965544152e-01,9.976813333333330869e-01,9.975093333333335810e-01
4.029987714905360896e-01,9.976923333333336252e-01,9.975186666666664426e-01
4.059950448845177640e-01,9.976998333333327862e-01,9.975111666666662824e-01
4.089913182784994383e-01,9.977050000000002861e-01,9.975066666666666526e-01
4.119875916724811127e-01,9.977081666666667292e-01,9.975156666666669114e-01
4.149838650664627870e-01,9.977205000000003432e-01,9.975061666666668048e-01
4.179801384604444614e-01,9.977269999999998085e-01,9.974983333333330426e-01
4.209764118544261358e-01,9.977216666666665068e-01,9.974874999999998604e-01
4.239726852484078101e-01,9.977288333333329540e-01,9.974826666666664066e-01
4.269689586423894845e-01,9.977390000000000425e-01,9.974758333333330063e-01
4.299652320363711588e-01,9.977406666666664981e-01,9.974798333333331213e-01
4.329615054303528332e-01,9.977393333333332004e-01,9.974888333333329360e-01
4.359577788243345076e-01,9.977428333333333565e-01,9.974976666666665048e-01
4.389540522183164040e-01,9.977468333333331385e-01,9.975041666666663032e-01
4.419503256122980783e-01,9.977566666666670692e-01,9.975051666666666650e-01
4.449465990062797527e-01,9.977673333333332284e-01,9.974948333333334416e-01
4.479428724002614270e-01,9.977746666666665876e-01,9.974885000000004442e-01
4.509391457942431014e-01,9.977751666666657693e-01,9.974848333333331540e-01
4.539354191882247758e-01,9.977773333333334049e-01,9.974861666666667848e-01
4.569316925822064501e-01,9.977831666666665544e-01,9.974883333333333102e-01
4.599279659761881245e-01,9.977843333333333842e-01,9.974828333333333186e-01
4.629242393701697988e-01,9.977856666666667929e-01,9.974830000000004526e-01
4.659205127641514732e-01,9.977766666666670892e-01,9.974824999999998276e-01
4.689167861581331476e-01,9.977804999999998481e-01,9.974729999999999430e-01
4.719130595521148219e-01,9.977875000000001604e-01,9.974741666666664397e-01
4.749093329460964963e-01,9.977908333333334046e-01,9.974805000000002142e-01
4.779056063400781706e-01,9.977966666666665541e-01,9.974821666666671138e-01
4.809018797340598450e-01,9.978023333333335687e-01,9.974811666666661969e-01
4.838981531280415194e-01,9.977950000000006536e-01,9.974808333333335941e-01
4.868944265220231937e-01,9.978028333333335276e-01,9.974678333333333313e-01
4.898906999160048681e-01,9.978088333333335891e-01,9.974706666666666166e-01
4.928869733099865424e-01,9.978096666666665948e-01,9.974786666666665136e-01
4.958832467039682168e-01,9.978116666666665413e-01,9.975013333333334620e-01
4.988795200979498912e-01,9.978109999999994484e-01,9.975803333333332912e-01
5.018757934919315655e-01,9.978896666666661197e-01,9.976871666666669025e-01
5.048720668859132399e-01,9.979898333333334648e-01,9.978031666666663524e-01
5.078683402798949142e-01,9.981134999999999868e-01,9.979428333333334455e-01
5.108646136738765886e-01,9.982533333333332148e-01,9.980900000000000327e-01
5.138608870678582630e-01,9.984075000000005584e-01,9.982428333333336345e-01
5.168571604618399373e-01,9.985793333333334854e-01,9.984086666666668330e-01
5.198534338558216117e-01,9.987308333333333454e-01,9.985683333333337242e-01
5.228497072498032860e-01,9.988868333333335015e-01,9.987338333333332097e-01
5.258459806437849604e-01,9.990500000000003267e-01,9.989023333333335586e-01
5.288422540377666348e-01,9.992170000000002439e-01,9.990640000000002852e-01
5.318385274317483091e-01,9.993806666666668059e-01,9.992221666666668556e-01
5.348348008257299835e-01,9.995326666666668469e-01,9.993741666666664525e-01
5.378310742197118799e-01,9.996786666666666044e-01,9.995200000000000751e-01
5.408273476136935543e-01,9.998018333333330565e-01,9.996439999999997550e-01
5.438236210076752286e-01,9.999003333333331689e-01,9.997689999999997967e-01
5.468198944016569030e-01,9.999794999999990219e-01,9.998736666666664386e-01
5.498161677956385773e-01,1.000000000000000000e+00,9.999549999999993721e-01
5.528124411896202517e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.558087145836019261e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.588049879775836004e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.618012613715652748e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.647975347655469491e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.677938081595286235e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.707900815535102979e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.737863549474919722e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.767826283414736466e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.797789017354553209e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.827751751294369953e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.857714485234186697e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.887677219174003440e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.917639953113820184e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.947602687053636927e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.977565420993453671e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.007528154933270415e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.037490888873087158e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.067453622812903902e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.097416356752720645e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.127379090692537389e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.157341824632354133e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.187304558572170876e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.217267292511987620e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.247230026451804363e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.277192760391621107e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.307155494331440071e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.337118228271256815e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.367080962211073558e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.397043696150890302e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.427006430090707045e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.456969164030523789e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.486931897970340533e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.516894631910157276e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.546857365849974020e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.576820099789790763e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.606782833729607507e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.636745567669424251e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.666708301609240994e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.696671035549057738e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.726633769488874481e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.756596503428691225e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.786559237368507969e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.816521971308324712e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.846484705248141456e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.876447439187958199e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.906410173127774943e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.936372907067591687e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.966335641007408430e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.996298374947225174e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.026261108887041917e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.056223842826858661e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.086186576766675405e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.116149310706492148e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.146112044646308892e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.176074778586125635e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.206037512525942379e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.236000246465759123e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.265962980405575866e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.295925714345394830e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.325888448285211574e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.355851182225028317e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.385813916164845061e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.415776650104661805e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.445739384044478548e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.475702117984295292e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.505664851924112035e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.535627585863928779e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.565590319803745523e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.595553053743562266e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.625515787683379010e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.655478521623195753e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.685441255563012497e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.715403989502829241e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.745366723442645984e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.775329457382462728e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.805292191322279471e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.835254925262096215e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.865217659201912959e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.895180393141729702e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.925143127081546446e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.955105861021363189e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.985068594961179933e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.015031328900996677e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.044994062840813420e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.074956796780630164e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.104919530720446907e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.134882264660263651e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.164844998600080395e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.194807732539897138e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.224770466479716102e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.254733200419532846e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.284695934359349589e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.314658668299166333e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.344621402238983077e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.374584136178799820e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.404546870118616564e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.434509604058433307e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.464472337998250051e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.494435071938066795e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.524397805877883538e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.554360539817700282e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.584323273757517025e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.614286007697333769e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.644248741637150513e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.674211475576967256e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.704174209516784000e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.734136943456600743e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.764099677396417487e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.794062411336234231e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.824025145276050974e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.853987879215867718e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.883950613155684461e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.913913347095501205e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.943876081035317949e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.973838814975134692e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.003801548914951436e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.033764282854768179e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.063727016794584923e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.093689750734401667e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.123652484674218410e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.153615218614035154e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.183577952553851897e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.213540686493670862e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.243503420433487605e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.273466154373304349e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.303428888313121092e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.333391622252937836e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.363354356192754580e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.393317090132571323e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.423279824072388067e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.453242558012204810e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.483205291952021554e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.513168025891838298e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.543130759831652821e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.573093493771469564e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.603056227711286308e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.633018961651103051e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.662981695590919795e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.692944429530740980e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.722907163470557723e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.752869897410374467e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.782832631350191210e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.812795365290007954e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.842758099229824698e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.872720833169641441e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.902683567109458185e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.932646301049274928e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.962609034989091672e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.992571768928908416e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.002253450286872516e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.005249723680854190e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.008245997074835865e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.011242270468817539e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.014238543862799213e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.017234817256780888e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.020231090650762562e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.023227364044744236e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.026223637438725911e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.029219910832707585e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.032216184226689260e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.035212457620670934e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.038208731014652608e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.041205004408634283e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.044201277802615957e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.047197551196597631e+00,1.000000000000000000e+00,1.000000000000000000e+00
