# phase, panels:1,2,4,8,16...
-3.141592653589793116e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.350000000000000533e-01 3.878000000000000336e-01 3.953999999999999737e-01 3.970000000000000195e-01 4.150000000000000355e-01 4.023999999999999799e-01
-3.110018858076327941e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.878000000000000114e-01 9.233999999999999986e-01 3.766000000000000458e-01 3.836000000000000520e-01 3.868000000000000327e-01 3.980000000000000204e-01 3.903999999999999693e-01
-3.078445062562862766e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.657999999999999918e-01 8.983999999999999764e-01 3.606000000000000316e-01 3.708000000000000185e-01 3.676000000000000378e-01 3.738000000000000211e-01 3.771999999999999797e-01
-3.046871267049397147e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.419999999999999485e-01 8.704000000000000625e-01 3.379999999999999671e-01 3.561999999999999611e-01 3.461999999999999522e-01 3.511999999999999567e-01 3.499999999999999778e-01
-3.015297471535931972e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.143999999999999906e-01 8.422000000000000597e-01 3.164000000000000146e-01 3.286000000000000032e-01 3.252000000000000446e-01 3.272000000000000464e-01 3.222000000000000419e-01
-2.983723676022466798e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.875999999999999446e-01 8.067999999999999616e-01 2.992000000000000215e-01 3.092000000000000304e-01 3.045999999999999819e-01 3.015999999999999792e-01 2.985999999999999766e-01
-2.952149880509001623e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.576000000000000290e-01 7.778000000000000469e-01 2.850000000000000311e-01 2.970000000000000417e-01 2.900000000000000355e-01 2.883999999999999897e-01 2.873999999999999888e-01
-2.920576084995536448e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.322000000000000508e-01 7.478000000000000203e-01 2.790000000000000258e-01 2.885999999999999677e-01 2.803999999999999826e-01 2.822000000000000064e-01 2.815999999999999615e-01
-2.889002289482070829e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.024000000000000021e-01 7.206000000000000183e-01 2.778000000000000469e-01 2.813999999999999835e-01 2.780000000000000249e-01 2.813999999999999835e-01 2.828000000000000513e-01
-2.857428493968605654e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.716000000000000636e-01 6.864000000000000101e-01 2.738000000000000433e-01 2.818000000000000504e-01 2.731999999999999984e-01 2.813999999999999835e-01 2.753999999999999782e-01
-2.825854698455140479e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.478000000000000203e-01 6.579999999999999183e-01 2.725999999999999535e-01 2.828000000000000513e-01 2.790000000000000258e-01 2.842000000000000082e-01 2.758000000000000451e-01
-2.794280902941675304e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.261999999999999567e-01 6.293999999999999595e-01 2.792000000000000037e-01 2.923999999999999932e-01 2.832000000000000073e-01 2.873999999999999888e-01 2.798000000000000487e-01
-2.762707107428210129e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.079999999999999627e-01 6.051999999999999602e-01 2.895999999999999686e-01 3.004000000000000004e-01 2.912000000000000144e-01 3.007999999999999563e-01 2.970000000000000417e-01
-2.731133311914744510e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.865999999999999881e-01 5.897999999999999909e-01 3.040000000000000480e-01 3.075999999999999845e-01 3.045999999999999819e-01 3.115999999999999881e-01 3.060000000000000497e-01
-2.699559516401279335e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.693999999999999950e-01 5.737999999999999767e-01 3.147999999999999687e-01 3.162000000000000366e-01 3.209999999999999520e-01 3.299999999999999600e-01 3.204000000000000181e-01
-2.667985720887814161e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.528000000000000469e-01 5.582000000000000295e-01 3.244000000000000217e-01 3.327999999999999847e-01 3.326000000000000068e-01 3.439999999999999725e-01 3.419999999999999707e-01
-2.636411925374348986e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.993999999999999551e-01 6.384000000000000785e-01 5.438000000000000611e-01 3.416000000000000147e-01 3.424000000000000377e-01 3.471999999999999531e-01 3.524000000000000465e-01 3.519999999999999796e-01
-2.604838129860883811e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.991999999999999771e-01 6.228000000000000203e-01 5.345999999999999641e-01 3.569999999999999840e-01 3.576000000000000290e-01 3.631999999999999673e-01 3.661999999999999700e-01 3.709999999999999964e-01
-2.573264334347418192e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.979999999999999982e-01 6.088000000000000078e-01 5.213999999999999746e-01 3.696000000000000396e-01 3.733999999999999542e-01 3.806000000000000494e-01 3.760000000000000009e-01 3.898000000000000353e-01
-2.541690538833953461e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.971999999999999753e-01 5.907999999999999918e-01 5.107999999999999208e-01 3.878000000000000336e-01 3.885999999999999455e-01 3.905999999999999472e-01 3.931999999999999940e-01 4.000000000000000222e-01
-2.510116743320487842e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.969999999999999973e-01 5.697999999999999732e-01 5.030000000000000027e-01 4.008000000000000451e-01 4.078000000000000513e-01 4.118000000000000549e-01 4.112000000000000099e-01 4.170000000000000373e-01
-2.478542947807022667e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.961999999999999744e-01 5.558000000000000718e-01 4.838000000000000078e-01 4.122000000000000108e-01 4.167999999999999483e-01 4.285999999999999810e-01 4.195999999999999730e-01 4.203999999999999959e-01
-2.446969152293557492e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.956000000000000405e-01 5.343999999999999861e-01 4.646000000000000130e-01 4.225999999999999757e-01 4.297999999999999599e-01 4.442000000000000393e-01 4.340000000000000524e-01 4.345999999999999863e-01
-2.415395356780092317e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.936000000000000387e-01 5.141999999999999904e-01 4.457999999999999741e-01 4.337999999999999634e-01 4.362000000000000322e-01 4.394000000000000128e-01 4.409999999999999476e-01 4.415999999999999925e-01
-2.383821561266627143e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.921999999999999709e-01 4.889999999999999902e-01 4.320000000000000506e-01 4.310000000000000497e-01 4.414000000000000146e-01 4.347999999999999643e-01 4.327999999999999625e-01 4.399999999999999467e-01
-2.352247765753161524e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.901999999999999691e-01 4.657999999999999918e-01 4.177999999999999492e-01 4.195999999999999730e-01 4.379999999999999449e-01 4.280000000000000471e-01 4.264000000000000012e-01 4.243999999999999995e-01
-2.320673970239696349e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.889999999999999902e-01 4.649999999999999689e-01 4.145999999999999686e-01 4.297999999999999599e-01 4.384000000000000119e-01 4.280000000000000471e-01 4.205999999999999739e-01 4.260000000000000453e-01
-2.289100174726231174e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.874000000000000554e-01 4.881999999999999673e-01 4.367999999999999661e-01 4.370000000000000551e-01 4.519999999999999574e-01 4.532000000000000473e-01 4.415999999999999925e-01 4.427999999999999714e-01
-2.257526379212765999e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.854000000000000536e-01 5.263999999999999790e-01 4.707999999999999963e-01 4.679999999999999716e-01 4.839999999999999858e-01 4.861999999999999655e-01 4.814000000000000501e-01 4.717999999999999972e-01
-2.225952583699300824e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.831999999999999629e-01 5.638000000000000789e-01 5.051999999999999824e-01 5.076000000000000512e-01 5.207999999999999297e-01 5.238000000000000433e-01 5.140000000000000124e-01 5.070000000000000062e-01
-2.194378788185835205e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.809999999999999831e-01 5.957999999999999963e-01 5.400000000000000355e-01 5.383999999999999897e-01 5.505999999999999783e-01 5.554000000000000048e-01 5.429999999999999272e-01 5.373999999999999888e-01
-2.162804992672370030e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.794000000000000483e-01 6.068000000000000060e-01 5.492000000000000215e-01 5.418000000000000593e-01 5.580000000000000515e-01 5.609999999999999432e-01 5.512000000000000233e-01 5.378000000000000558e-01
-2.131231197158904855e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.976000000000000423e-01 9.754000000000000448e-01 6.149999999999999911e-01 5.535999999999999810e-01 5.465999999999999748e-01 5.578000000000000735e-01 5.565999999999999837e-01 5.569999999999999396e-01 5.472000000000000197e-01
-2.099657401645439680e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.896000000000000352e-01 9.666000000000000147e-01 6.126000000000000334e-01 5.558000000000000718e-01 5.462000000000000188e-01 5.574000000000000066e-01 5.549999999999999378e-01 5.560000000000000497e-01 5.542000000000000259e-01
-2.068083606131974506e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.798000000000000043e-01 9.566000000000000059e-01 6.149999999999999911e-01 5.529999999999999361e-01 5.398000000000000576e-01 5.574000000000000066e-01 5.529999999999999361e-01 5.520000000000000462e-01 5.387999999999999456e-01
-2.036509810618508887e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.716000000000000192e-01 9.424000000000000155e-01 6.104000000000000536e-01 5.433999999999999941e-01 5.392000000000000126e-01 5.534000000000000030e-01 5.489999999999999325e-01 5.500000000000000444e-01 5.372000000000000108e-01
-2.004936015105043712e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.582000000000000517e-01 9.290000000000000480e-01 6.018000000000000016e-01 5.356000000000000760e-01 5.338000000000000522e-01 5.469999999999999307e-01 5.420000000000000373e-01 5.427999999999999492e-01 5.362000000000000099e-01
-1.973362219591578537e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.444000000000000172e-01 9.155999999999999694e-01 5.920000000000000817e-01 5.285999999999999588e-01 5.347999999999999421e-01 5.405999999999999694e-01 5.412000000000000144e-01 5.349999999999999201e-01 5.372000000000000108e-01
-1.941788424078113362e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.325999999999999845e-01 9.005999999999999561e-01 5.836000000000000076e-01 5.211999999999999966e-01 5.340000000000000302e-01 5.332000000000000073e-01 5.318000000000000504e-01 5.231999999999999984e-01 5.382000000000000117e-01
-1.910214628564647965e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.168000000000000593e-01 8.868000000000000327e-01 5.697999999999999732e-01 5.154000000000000803e-01 5.252000000000000002e-01 5.312000000000000055e-01 5.231999999999999984e-01 5.223999999999999755e-01 5.327999999999999403e-01
-1.878640833051182790e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.022000000000000020e-01 8.701999999999999735e-01 5.691999999999999282e-01 5.100000000000000089e-01 5.200000000000000178e-01 5.205999999999999517e-01 5.191999999999999948e-01 5.121999999999999886e-01 5.258000000000000451e-01
-1.847067037537717615e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.873999999999999666e-01 8.564000000000000501e-01 5.589999999999999414e-01 5.021999999999999797e-01 5.063999999999999613e-01 5.087999999999999190e-01 5.207999999999999297e-01 5.011999999999999789e-01 5.185999999999999499e-01
-1.815493242024252218e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.750000000000000000e-01 8.399999999999999689e-01 5.552000000000000268e-01 4.933999999999999497e-01 4.998000000000000220e-01 5.054000000000000714e-01 5.118000000000000327e-01 4.909999999999999920e-01 5.070000000000000062e-01
-1.783919446510787044e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.571999999999999620e-01 8.247999999999999776e-01 5.473999999999999977e-01 4.846000000000000307e-01 4.933999999999999497e-01 5.061999999999999833e-01 4.998000000000000220e-01 4.839999999999999858e-01 4.943999999999999506e-01
-1.752345650997321869e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.389999999999999680e-01 8.080000000000000515e-01 5.382000000000000117e-01 4.784000000000000474e-01 4.806000000000000272e-01 4.941999999999999726e-01 4.893999999999999462e-01 4.861999999999999655e-01 4.851999999999999647e-01
-1.720771855483856472e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.212000000000000410e-01 7.910000000000000364e-01 5.312000000000000055e-01 4.666000000000000147e-01 4.711999999999999522e-01 4.781999999999999584e-01 4.764000000000000457e-01 4.824000000000000510e-01 4.729999999999999760e-01
-1.689198059970391297e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.047999999999999599e-01 7.721999999999999975e-01 5.176000000000000600e-01 4.579999999999999627e-01 4.609999999999999654e-01 4.661999999999999478e-01 4.544000000000000261e-01 4.739999999999999769e-01 4.637999999999999901e-01
-1.657624264456925900e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.870000000000000329e-01 7.558000000000000274e-01 4.996000000000000441e-01 4.489999999999999547e-01 4.422000000000000375e-01 4.539999999999999591e-01 4.367999999999999661e-01 4.607999999999999874e-01 4.506000000000000005e-01
-1.626050468943460725e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.676000000000000600e-01 7.339999999999999858e-01 4.746000000000000218e-01 4.322000000000000286e-01 4.162000000000000144e-01 4.367999999999999661e-01 4.098000000000000531e-01 4.354000000000000092e-01 4.232000000000000206e-01
-1.594476673429995550e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.494000000000000661e-01 7.054000000000000270e-01 4.504000000000000226e-01 4.058000000000000496e-01 3.961999999999999966e-01 4.092000000000000082e-01 3.873999999999999666e-01 4.105999999999999650e-01 3.970000000000000195e-01
-1.562902877916530153e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.396000000000000352e-01 6.934000000000000163e-01 4.392000000000000348e-01 3.965999999999999526e-01 3.891999999999999904e-01 3.965999999999999526e-01 3.813999999999999613e-01 4.022000000000000020e-01 3.878000000000000336e-01
-1.531329082403064978e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.385999999999999233e-01 6.967999999999999750e-01 4.557999999999999829e-01 4.137999999999999456e-01 4.080000000000000293e-01 4.122000000000000108e-01 4.043999999999999817e-01 4.240000000000000435e-01 4.082000000000000073e-01
-1.499755286889599581e+00 1.000000000000000000e+00 9.936000000000000387e-01 7.408000000000000140e-01 6.957999999999999741e-01 4.759999999999999787e-01 4.357999999999999652e-01 4.215999999999999748e-01 4.327999999999999625e-01 4.275999999999999801e-01 4.454000000000000181e-01 4.262000000000000233e-01
-1.468181491376134407e+00 1.000000000000000000e+00 9.839999999999999858e-01 7.348000000000000087e-01 6.892000000000000348e-01 4.896000000000000352e-01 4.554000000000000270e-01 4.437999999999999723e-01 4.514000000000000234e-01 4.452000000000000401e-01 4.639999999999999680e-01 4.472000000000000419e-01
-1.436607695862669232e+00 1.000000000000000000e+00 9.716000000000000192e-01 7.289999999999999813e-01 6.802000000000000268e-01 4.979999999999999982e-01 4.769999999999999796e-01 4.634000000000000341e-01 4.756000000000000227e-01 4.627999999999999892e-01 4.781999999999999584e-01 4.699999999999999734e-01
-1.405033900349203835e+00 1.000000000000000000e+00 9.547999999999999821e-01 7.183999999999999275e-01 6.713999999999999968e-01 5.127999999999999226e-01 4.849999999999999867e-01 4.799999999999999822e-01 4.871999999999999664e-01 4.834000000000000519e-01 4.919999999999999929e-01 4.918000000000000149e-01
-1.373460104835738660e+00 1.000000000000000000e+00 9.357999999999999652e-01 7.137999999999999901e-01 6.655999999999999694e-01 5.131999999999999895e-01 4.941999999999999726e-01 4.973999999999999533e-01 5.016000000000000458e-01 4.981999999999999762e-01 4.953999999999999515e-01 5.070000000000000062e-01
-1.341886309322273485e+00 1.000000000000000000e+00 9.180000000000000382e-01 7.052000000000000490e-01 6.563999999999999835e-01 5.223999999999999755e-01 5.023999999999999577e-01 5.056000000000000494e-01 5.147999999999999243e-01 5.118000000000000327e-01 5.081999999999999851e-01 5.178000000000000380e-01
-1.310312513808808088e+00 1.000000000000000000e+00 8.985999999999999543e-01 6.970000000000000639e-01 6.477999999999999314e-01 5.333999999999999853e-01 5.141999999999999904e-01 5.221999999999999975e-01 5.181999999999999940e-01 5.203999999999999737e-01 5.158000000000000362e-01 5.296000000000000707e-01
-1.278738718295342913e+00 1.000000000000000000e+00 8.770000000000000018e-01 6.990000000000000657e-01 6.406000000000000583e-01 5.345999999999999641e-01 5.245999999999999552e-01 5.292000000000000037e-01 5.280000000000000249e-01 5.278000000000000469e-01 5.191999999999999948e-01 5.338000000000000522e-01
-1.247164922781877738e+00 1.000000000000000000e+00 8.526000000000000245e-01 6.939999999999999503e-01 6.317999999999999172e-01 5.422000000000000153e-01 5.380000000000000338e-01 5.400000000000000355e-01 5.280000000000000249e-01 5.356000000000000760e-01 5.267999999999999350e-01 5.403999999999999915e-01
-1.215591127268412341e+00 1.000000000000000000e+00 8.342000000000000526e-01 6.885999999999999899e-01 6.310000000000000053e-01 5.532000000000000250e-01 5.504000000000000004e-01 5.393999999999999906e-01 5.310000000000000275e-01 5.425999999999999712e-01 5.302000000000000046e-01 5.442000000000000171e-01
-1.184017331754947167e+00 1.000000000000000000e+00 8.100000000000000533e-01 6.812000000000000277e-01 6.284000000000000696e-01 5.658000000000000806e-01 5.574000000000000066e-01 5.427999999999999492e-01 5.338000000000000522e-01 5.480000000000000426e-01 5.407999999999999474e-01 5.480000000000000426e-01
-1.152443536241481770e+00 1.000000000000000000e+00 7.912000000000000144e-01 6.785999999999999810e-01 6.261999999999999789e-01 5.717999999999999750e-01 5.717999999999999750e-01 5.452000000000000179e-01 5.418000000000000593e-01 5.532000000000000250e-01 5.405999999999999694e-01 5.562000000000000277e-01
-1.120869740728016595e+00 1.000000000000000000e+00 7.720000000000000195e-01 6.659999999999999254e-01 6.270000000000000018e-01 5.837999999999999856e-01 5.827999999999999847e-01 5.504000000000000004e-01 5.538000000000000700e-01 5.560000000000000497e-01 5.507999999999999563e-01 5.607999999999999652e-01
-1.089295945214551420e+00 1.000000000000000000e+00 7.478000000000000203e-01 6.573999999999999844e-01 6.178000000000000158e-01 5.866000000000000103e-01 5.847999999999999865e-01 5.555999999999999828e-01 5.567999999999999616e-01 5.527999999999999581e-01 5.567999999999999616e-01 5.584000000000000075e-01
